account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
-0.770577524,-0.345245102,-0.624382948,-0.596931647,0.951130965,0.469755016,0.95096444,-2.452363916,-0.658965896,-2.452739922,0.93407222,0.260256295,0.934259605,1.090615514,-0.188614866,1.084558592,-0.443638544,0
-0.340061448,-0.345245102,1.601581215,1.002836442,1.144550039,0.074879484,1.144925549,-2.49198903,0.296964519,-2.492364815,0.483528954,0.775627327,0.484830438,-1.154654832,-0.613900837,-1.15117945,0.341621628,0
-0.086816698,-0.345245102,-0.624382948,-0.596931647,1.794806546,-0.912309345,1.795074518,-0.011456881,0.296964519,-0.012312701,0.617690726,-1.388931006,0.61832425,-0.492116042,-0.188614866,-0.496817096,-1.228898715,1
-0.593306199,-0.345245102,1.601581215,1.43913683,-0.787798618,0.815271106,-0.78818405,0.848408097,0.095716011,0.84778056,0.141116071,-1.337393903,0.142196321,0.464884434,-0.613900837,0.471093885,1.912141971,1
-0.517332774,2.896492942,-0.624382948,-0.596931647,0.192191359,1.062068313,0.192457311,0.426400631,-0.407405261,0.425891996,1.372600999,0.82716443,1.374789184,1.348269488,-0.613900837,1.343577023,0.341621628,1
-1.175769124,-0.345245102,1.601581215,2.239020874,-0.640431704,-1.356544318,-0.640816951,0.170818644,0.850397917,0.171826506,-1.426774495,0.878701533,-1.428580864,0.83296154,1.512529019,0.839172709,0.341621628,0
1.204731528,2.896492942,-0.624382948,-0.596931647,-0.561221988,1.851819376,-0.561715493,-0.833678001,1.15227068,-0.83278107,-0.061127795,-1.95583914,-0.06249419,-0.602539173,-0.613900837,-0.605877488,0.341621628,0
0.470321752,-0.345245102,-0.624382948,-0.596931647,1.997436053,0.716552223,1.99770428,-0.839621768,-0.055220371,-0.839773698,0.327340621,-0.718948665,0.329087658,1.348269488,-1.464472779,1.343577023,0.341621628,1
1.559274179,-0.345245102,1.601581215,1.293703367,0.019035235,2.147976025,0.019084252,0.325356589,1.454143443,0.325664326,0.237231968,0.260256295,0.23564199,-0.344885199,1.512529019,-0.346859057,-0.443638544,1
-0.390710398,-0.345245102,-0.624382948,-0.596931647,-0.237014777,-0.221277164,-0.236641009,-0.231376265,2.057888968,-0.23141505,-1.130417146,0.82716443,-1.130444684,0.24403817,-0.613900837,0.239340552,2.697402143,1
1.812518929,-0.345245102,-0.624382948,-0.596931647,-0.113594987,-0.76423102,-0.113112705,1.018796088,-1.46395993,1.017934511,0.423456518,0.672553121,0.422533326,-1.596347359,0.661957076,-1.601053568,-1.228898715,0
0.166428052,-0.345245102,-0.624382948,-0.596931647,0.803764051,0.025520043,0.803597341,1.670629216,0.548525155,1.670579805,0.980127754,0.878701533,0.978757542,0.685730697,-0.188614866,0.68921467,-0.443638544,1
0.394348327,-0.345245102,-0.624382948,-0.596931647,-0.259119814,0.469755016,-0.259396223,1.365515837,0.146028138,1.365235042,0.599668996,0.466404708,0.600525075,-0.823385437,-0.613900837,-0.823998273,-1.228898715,0
-0.947848849,-0.345245102,-0.624382948,-0.596931647,0.60850289,0.321676691,0.60855265,1.38730965,-1.162087167,1.386212927,0.057014662,0.414867605,0.057650241,-1.0442317,1.087243048,-1.042119057,-1.228898715,0
0.470321752,2.896492942,1.601581215,0.566536054,-0.579642852,0.124238926,-0.58013638,-0.823771722,-0.206156752,-0.823457566,-0.32945134,1.033312843,-0.329481814,-0.933808569,-1.039186808,-0.933058665,-1.228898715,1
0.824864403,2.896492942,-0.624382948,-0.596931647,1.400600052,0.124238926,1.40065081,1.000964786,-1.011150786,1.001618379,-0.447593796,0.157182089,-0.449626244,-0.823385437,-0.613900837,-0.823998273,-1.228898715,1
-0.162790123,2.896492942,-0.624382948,-0.596931647,-0.157805061,0.61783334,-0.157539551,1.389290906,-0.306781006,1.388543803,-1.79722118,-1.13124549,-1.797913743,-0.565731463,-0.188614866,-0.564979841,-0.443638544,0
0.014481202,-0.345245102,-0.624382948,-0.596931647,1.111392484,2.740289322,1.111334519,1.413065974,0.296964519,1.414183439,1.556823135,-0.358188943,1.557230726,1.201038646,1.512529019,1.207251533,-0.443638544,1
-0.795901999,-0.345245102,-0.624382948,-0.596931647,0.122192075,-0.468074372,0.122024506,0.345169146,-0.608653769,0.344311334,0.863987712,0.363330502,0.863062905,-1.743578202,0.236671105,-1.737379058,-1.228898715,0
-2.16342365,2.896492942,-0.624382948,-0.596931647,-0.686483864,-1.011028227,-0.686327379,-1.540986289,-1.212399294,-1.541367388,2.46391691,-0.615874458,2.464988647,-0.786577726,-0.613900837,-0.783100626,0.341621628,0
-0.846550949,-0.345245102,-0.624382948,-0.596931647,-0.482012272,1.506303286,-0.481530453,1.004927298,0.347276646,1.003949255,-0.301417537,0.208719192,-0.302783051,-1.964424465,-0.613900837,-1.969132391,0.341621628,0
-0.036167748,-0.345245102,-0.624382948,-0.596931647,-0.609116235,0.074879484,-0.609393084,0.57895732,-0.658965896,0.579729815,-0.379511703,-0.718948665,-0.378429544,0.428076723,1.087243048,0.430196238,-0.443638544,0
-1.378364924,-0.345245102,-0.624382948,-0.596931647,-0.26648816,0.765911664,-0.266981294,-0.108538411,2.661634494,-0.107878619,0.713806623,0.981775739,0.711769918,-0.786577726,-1.464472779,-0.783100626,-0.443638544,0
-1.55563625,-0.345245102,-0.624382948,-0.596931647,2.150329226,1.259506079,2.150489287,0.602732389,0.850397917,0.603038575,0.079041221,1.187924152,0.079899209,0.464884434,-1.039186808,0.471093885,-0.443638544,1
-0.213439073,-0.345245102,-0.624382948,-0.596931647,-0.715957247,-0.122558282,-0.715584082,-0.530545877,2.158513222,-0.529767184,0.022973615,1.80636939,0.022051891,-0.308077489,1.087243048,-0.30596141,0.341621628,0
-1.125120174,-0.345245102,-0.624382948,-0.596931647,-0.301487802,-0.07319884,-0.301655906,-1.041709851,-1.11177504,-1.042559914,1.102275039,0.775627327,1.103351766,1.679538883,-1.464472779,1.684390749,1.912141971,1
0.799539928,2.896492942,1.601581215,1.802720486,0.398505038,-1.257825435,0.398337817,0.493763325,-1.665208438,0.493487401,-0.033093991,-0.461263149,-0.031345634,0.980192382,-0.613900837,0.975498199,0.341621628,0
-1.251742549,2.896492942,1.601581215,0.275669128,-0.789640704,-1.998217056,-0.789267632,-0.02136316,1.705704078,-0.021636205,-0.161248521,-0.100503427,-0.160389652,0.759346119,1.087243048,0.757377415,0.341621628,0
-1.85952995,-0.345245102,-0.624382948,-0.596931647,1.069024496,0.469755016,1.069074836,0.598769877,-0.407405261,0.598376823,-0.715917342,-0.770485768,-0.716613868,0.906576961,0.661957076,0.907335454,-0.443638544,0
3.004528334,-0.345245102,-0.624382948,-0.596931647,-1.239109791,1.605022169,-1.238954002,-0.528564622,-1.715520566,-0.527436308,0.33535028,0.311793398,0.333537452,-1.743578202,0.661957076,-1.737379058,1.126881799,0
0.875513353,-0.345245102,-0.624382948,-0.596931647,0.739291026,1.111427754,0.739666026,0.81472675,-1.81614482,0.815148295,-2.295822395,-1.028171284,-2.29629064,0.023191907,-0.613900837,0.021219767,1.912141971,0
1.179407053,2.896492942,-0.624382948,-0.596931647,0.857184557,0.519114457,0.85669284,-0.332420306,-0.105532498,-0.33164272,-1.146436463,2.373277525,-1.148243859,-0.124038936,-1.464472779,-0.128738272,-1.228898715,1
-0.821226474,-0.345245102,-0.624382948,-0.596931647,1.312179904,1.30886552,1.311797118,1.046533668,0.900710045,1.045905024,1.456702409,-0.100503427,1.454885471,-0.492116042,0.661957076,-0.496817096,0.341621628,1
-0.821226474,-0.345245102,-0.624382948,-0.596931647,-0.867008334,-0.566793254,-0.867285508,-1.281441791,0.4479009,-1.280309271,1.118294355,0.363330502,1.116701147,-0.013615804,0.236671105,-0.01967788,1.126881799,0
-0.365385923,-0.345245102,1.601581215,0.93011971,0.354294964,-0.07319884,0.353910971,-0.714802658,-0.004908244,-0.713906391,0.151128144,1.033312843,0.151095909,-0.050423514,1.93781499,-0.046942978,-1.228898715,0
1.483300753,-0.345245102,-0.624382948,-0.596931647,1.789280287,0.124238926,1.78965661,-0.241282544,0.397588773,-0.240738554,0.469512052,-0.358188943,0.471481057,-1.0442317,0.236671105,-1.042119057,0.341621628,1
0.799539928,-0.345245102,-0.624382948,-0.596931647,0.507188137,-0.023839399,0.506695979,0.188649945,0.900710045,0.188142639,-0.085156769,1.136387049,-0.084743159,-0.013615804,0.661957076,-0.01967788,-0.443638544,0
-0.390710398,-0.345245102,-0.624382948,-0.596931647,0.582713681,-1.702060408,0.582546692,-0.116463434,-1.212399294,-0.117202123,0.423456518,-0.925097077,0.422533326,0.354461302,1.087243048,0.348400944,-0.443638544,0
1.863167879,-0.345245102,1.601581215,1.802720486,-0.200173049,-0.468074372,-0.199799234,0.071755858,-0.457717388,0.071598836,-1.410755179,1.65175808,-1.410781689,1.569115752,-0.188614866,1.575330357,1.912141971,1
-0.998497799,-0.345245102,-0.624382948,-0.596931647,0.350610791,0.864630547,0.350660226,-0.980290924,-0.206156752,-0.979626261,0.411442031,-0.358188943,0.413633739,-1.191462543,-0.613900837,-1.192077097,0.341621628,0
-0.238763548,-0.345245102,1.601581215,2.239020874,-0.16333132,0.222957809,-0.162957459,-2.703983391,0.80008579,-2.704474536,-1.122407488,-0.409726046,-1.121545097,0.24403817,-0.188614866,0.239340552,-0.443638544,0
-0.314736973,-0.345245102,1.601581215,1.43913683,0.219822655,0.173598367,0.219546851,0.705757686,0.246652392,0.705597121,0.223215067,0.82716443,0.222292609,-0.160846646,-1.464472779,-0.15600337,0.341621628,0
-0.314736973,-0.345245102,1.601581215,2.675321262,-1.811998669,1.950538259,-1.812168676,-0.958497111,0.045403884,-0.958648376,2.177571635,1.187924152,2.175752054,0.943384672,-0.613900837,0.948233101,0.341621628,0
2.394981854,-0.345245102,1.601581215,2.02087068,0.976920175,0.469755016,0.976970399,0.464044489,-0.608653769,0.463186012,0.024976029,-0.564337355,0.026501685,0.685730697,-1.039186808,0.68921467,-1.228898715,0
2.065763679,-0.345245102,-0.624382948,-0.596931647,-2.018312348,0.667192782,-2.018049182,0.567069786,0.4479009,0.568075434,1.126304014,-0.203577633,1.125600735,-1.375501096,-0.188614866,-1.369300234,-1.228898715,0
0.444997277,-0.345245102,-0.624382948,-0.596931647,0.1866651,-1.998217056,0.187039402,0.311487799,-1.81614482,0.311679069,0.393420301,0.002570779,0.39138477,-0.749770016,1.087243048,-0.755835528,1.912141971,0
0.065130152,-0.345245102,-0.624382948,-0.596931647,-0.517011914,1.210146637,-0.517288647,-0.645458709,1.303207061,-0.646310986,0.41544686,0.208719192,0.413633739,0.059999617,1.512529019,0.062117414,3.122684684,1
-0.998497799,-0.345245102,1.601581215,1.220986636,-0.275698592,-1.10974711,-0.275649947,-1.75298065,0.598837282,-1.753477108,-1.328656184,0.930238636,-1.330685402,-0.124038936,-0.613900837,-0.128738272,1.126881799,0
-0.719928574,-0.345245102,-0.624382948,-0.596931647,-0.058332394,0.124238926,-0.057850042,-1.37456081,1.001334299,-1.373544313,0.84997081,-0.203577633,0.849713524,0.575307566,-0.613900837,0.580154277,-0.443638544,0
0.318374902,-0.345245102,-0.624382948,-0.596931647,-0.526222346,0.96334943,-0.5259573,-0.031269438,-0.75959015,-0.03095971,1.326545465,0.260256295,1.325841453,0.280845881,-0.613900837,0.280238199,0.341621628,0
1.939141304,-0.345245102,-0.624382948,-0.596931647,0.199559705,-0.07319884,0.200042382,-0.502808297,0.850397917,-0.501796671,0.509560342,0.621016017,0.511529201,1.45869262,-1.039186808,1.452637415,-0.443638544,0
-0.010843273,-0.345245102,-0.624382948,-0.596931647,-1.986996879,-0.319996047,-1.986625316,0.275825197,0.095716011,0.276715929,0.607678654,1.290998358,0.609424663,-0.271269778,-1.464472779,-0.265063762,3.122684684,1
-0.846550949,-0.345245102,-0.624382948,-0.596931647,0.678502175,0.074879484,0.678985455,-0.217507475,-0.256468879,-0.217429793,0.281285088,0.311793398,0.280139927,-0.602539173,0.661957076,-0.605877488,-0.443638544,0
0.900837828,-0.345245102,-0.624382948,-0.596931647,-1.417792174,0.222957809,-1.417744968,0.022224466,-0.055220371,0.022650439,-1.286605479,0.981775739,-1.286187465,-0.308077489,0.661957076,-0.30596141,1.126881799,0
0.850188878,-0.345245102,-0.624382948,-0.596931647,1.174023422,1.259506079,1.174182253,-0.966422134,0.749773663,-0.965641005,2.359791356,0.775627327,2.358193597,0.575307566,0.661957076,0.580154277,-0.443638544,0
0.596944128,-0.345245102,-0.624382948,-0.596931647,-0.863324161,-0.912309345,-0.862951182,1.636947869,0.951022172,1.63794754,2.103482298,0.054107883,2.104555355,0.391269013,-1.039186808,0.389298591,-0.443638544,0
0.242401477,-0.345245102,-0.624382948,-0.596931647,0.171928408,1.30886552,0.17186926,-2.202725697,0.900710045,-2.203336185,-1.004265032,-1.852764934,-1.00585046,1.863577436,-0.613900837,1.861613886,1.126881799,0
0.039805677,-0.345245102,-0.624382948,-0.596931647,-1.392002964,-1.504622642,-1.391739009,1.452691088,1.454143443,1.453808332,-1.188487167,-0.409726046,-1.188292003,0.354461302,0.236671105,0.348400944,-0.443638544,0
0.470321752,-0.345245102,-0.624382948,-0.596931647,1.500072719,0.025520043,1.500340319,1.086158782,-1.614896311,1.085529917,0.573637607,-0.564337355,0.573826313,-0.087231225,-1.039186808,-0.087840625,-0.443638544,1
0.191752527,2.896492942,1.601581215,2.457171068,-0.89463963,-0.517433813,-0.894375049,-0.687065078,1.403831316,-0.685935879,0.886014272,-1.028171284,0.885311874,1.237846356,0.236671105,1.234516631,1.126881799,1
-0.010843273,-0.345245102,1.601581215,1.802720486,0.73744894,0.173598367,0.737498862,-0.924815764,2.20882535,-0.923685236,-2.031503679,0.878701533,-2.029303017,0.685730697,-0.188614866,0.68921467,-0.443638544,0
1.382002853,-0.345245102,1.601581215,1.584570292,-0.924113013,-0.714871579,-0.923631752,-0.263076357,-0.457717388,-0.264047314,1.08024848,-0.770485768,1.081102798,-1.265077964,0.661957076,-1.260239842,-0.443638544,0
0.318374902,-0.345245102,-0.624382948,-0.596931647,-0.92042884,-0.023839399,-0.920381007,0.503669603,-1.665208438,0.502810905,-0.447593796,1.80636939,-0.449626244,-0.38169291,-0.188614866,-0.387756704,0.341621628,1
0.571619653,-0.345245102,-0.624382948,-0.596931647,-0.119121246,-0.41871493,-0.119614194,-0.77424033,-1.212399294,-0.774509169,0.998149484,0.054107883,0.996556717,-0.565731463,-0.188614866,-0.564979841,-0.443638544,0
1.128758103,-0.345245102,-0.624382948,-0.596931647,0.378242088,1.160787196,0.377749767,-1.49937992,-0.709278023,-1.499411619,1.777088731,1.80636939,1.775270619,-0.970616279,-0.613900837,-0.973956312,-0.443638544,0
-1.479662824,-0.345245102,-0.624382948,-0.596931647,0.107455384,-0.122558282,0.107937945,-0.023344416,-0.357093133,-0.023967082,1.57684728,-0.461263149,1.575029901,-0.528923752,-0.613900837,-0.524082194,0.341621628,0
0.774215453,-0.345245102,1.601581215,1.584570292,-0.085963691,0.864630547,-0.086023164,0.071755858,-0.960838659,0.071598836,0.355374425,-0.512800252,0.35578642,-1.301885674,-0.613900837,-1.301137489,-0.443638544,0
0.166428052,-0.345245102,-0.624382948,-0.596931647,0.952973051,-1.751419849,0.953131604,1.103990083,-1.011150786,1.104176925,-1.865303274,-0.615874458,-1.864660649,-0.639346884,-0.613900837,-0.633142586,-0.443638544,0
-0.618630674,-0.345245102,-0.624382948,-0.596931647,0.136928766,-0.221277164,0.137194648,0.196574968,-0.004908244,0.197466143,0.603673825,0.002570779,0.604974869,-0.823385437,-0.188614866,-0.823998273,-1.228898715,0
0.698242028,-0.345245102,-0.624382948,-0.596931647,-0.555695728,0.222957809,-0.555214003,0.818689261,0.296964519,0.819810048,1.096267796,0.724090224,1.094452179,-1.265077964,-1.039186808,-1.260239842,-0.443638544,0
-0.694604099,-0.345245102,-0.624382948,-0.596931647,-0.397276296,0.420395574,-0.397011088,1.329853234,-0.860214405,1.330271902,-0.379511703,-0.461263149,-0.378429544,-0.087231225,1.512529019,-0.087840625,-1.228898715,0
0.647593078,2.896492942,1.601581215,1.293703367,-0.909376322,1.111427754,-0.909545191,-0.498845786,0.699461536,-0.499465795,-0.920163622,0.105644986,-0.921304379,-0.234462067,1.087243048,-0.237798664,-0.443638544,0
0.926162303,-0.345245102,-0.624382948,-0.596931647,0.555082384,0.96334943,0.555457151,0.468007,-0.004908244,0.467847764,0.423456518,1.548683874,0.422533326,0.317653591,0.236671105,0.321135846,-1.228898715,0
-0.745253049,-0.345245102,-0.624382948,-0.596931647,1.09297162,-0.912309345,1.092913632,1.522035038,-0.306781006,1.521403738,-0.147231619,1.754832287,-0.147040271,0.575307566,2.363100961,0.580154277,-1.228898715,1
-1.023822274,-0.345245102,1.601581215,1.657287024,0.241927692,-1.257825435,0.242302065,1.310040677,1.756016206,1.309294017,0.000947055,-1.95583914,-0.000197078,0.943384672,-0.613900837,0.948233101,0.341621628,0
-1.580960725,-0.345245102,-0.624382948,-0.596931647,-0.546485296,-0.41871493,-0.54654535,-3.007865635,-1.11177504,-3.007865958,-0.743951145,-0.358188943,-0.74331263,1.348269488,2.788386932,1.343577023,-1.228898715,0
-0.947848849,-0.345245102,-0.624382948,-0.596931647,-1.134110865,0.864630547,-1.133846585,0.949452138,-0.508029515,0.950339106,-0.765977704,-0.822022871,-0.765561599,0.317653591,-0.188614866,0.321135846,1.126881799,0
0.976811253,-0.345245102,-0.624382948,-0.596931647,1.06718241,0.420395574,1.066907673,-0.629608663,0.347276646,-0.629994854,0.237231968,0.930238636,0.23564199,0.317653591,-1.039186808,0.321135846,-0.443638544,1
-0.593306199,-0.345245102,-0.624382948,-0.596931647,-0.170699666,0.074879484,-0.17054253,-0.332420306,2.20882535,-0.33164272,0.677763162,-0.564337355,0.676171569,-3.031848072,1.087243048,-3.032471216,-0.443638544,0
-0.719928574,-0.345245102,-0.624382948,-0.596931647,-0.028859012,-0.171917723,-0.028593339,-0.336382818,0.246652392,-0.336304472,-0.527690377,-0.306651839,-0.529722531,-0.823385437,0.661957076,-0.823998273,-0.443638544,0
-0.669279624,-0.345245102,1.601581215,1.730003755,-0.074911172,0.321676691,-0.075187348,2.158018121,0.749773663,2.157732898,0.68577282,-0.409726046,0.685071156,-0.455308331,-0.188614866,-0.455919449,-0.443638544,0
0.596944128,-0.345245102,-0.624382948,-0.596931647,-0.522538173,0.025520043,-0.522706555,1.074271248,0.598837282,1.073875537,-1.276593406,-1.95583914,-1.277287877,0.83296154,-0.188614866,0.839172709,0.341621628,0
-0.390710398,-0.345245102,1.601581215,0.93011971,1.925594682,0.469755016,1.925104312,0.753307823,0.397588773,0.752214642,-1.020284348,-1.028171284,-1.019199841,-1.449116517,-1.464472779,-1.451095528,2.697402143,0
0.318374902,-0.345245102,1.601581215,0.857402979,-0.384381691,-0.862949903,-0.384008108,-0.796034143,-2.218641837,-0.795487053,1.422661362,0.002570779,1.423736915,-0.565731463,-1.039186808,-0.564979841,2.697402143,1
-1.454338349,-0.345245102,-0.624382948,-0.596931647,-0.027016925,-0.369355489,-0.027509757,-1.170491472,-2.017393328,-1.170758097,2.275689946,2.270203318,2.273647516,0.906576961,-1.039186808,0.907335454,1.912141971,0
0.343699377,-0.345245102,1.601581215,-0.306064722,-0.688325951,-0.221277164,-0.688494542,0.569051042,-0.608653769,0.568075434,0.465507223,-0.770485768,0.467031263,-0.308077489,-0.613900837,-0.30596141,1.126881799,0
0.293050427,-0.345245102,-0.624382948,-0.596931647,1.728491435,0.913989989,1.72897604,0.483857046,-0.306781006,0.484163897,-0.828052554,-0.306651839,-0.827858711,2.268462253,0.236671105,2.270590357,1.126881799,1
0.014481202,-0.345245102,1.601581215,0.566536054,-1.100953309,0.568473899,-1.101339137,0.527444672,-0.155844625,0.528450542,-0.407545506,0.569478914,-0.409578101,-0.749770016,0.236671105,-0.755835528,0.341621628,0
-0.770577524,-0.345245102,-0.624382948,-0.596931647,-3.004109122,-0.023839399,-3.004113783,-1.293329326,-0.860214405,-1.294294527,-0.878112917,-0.564337355,-0.876806442,0.685730697,-1.464472779,0.68921467,-1.228898715,0
-1.049146749,-0.345245102,-0.624382948,-0.596931647,-0.353066222,-0.221277164,-0.352584241,-0.683102567,1.15227068,-0.683605003,-1.23854753,0.311793398,-1.237239734,-0.013615804,-0.188614866,-0.01967788,-1.228898715,0
-1.049146749,-0.345245102,-0.624382948,-0.596931647,-0.524380259,-1.504622642,-0.524873718,-0.316570261,-0.105532498,-0.317657463,0.241236797,1.445609668,0.240091783,0.685730697,-1.039186808,0.68921467,-0.443638544,0
0.596944128,-0.345245102,1.601581215,1.584570292,-0.629379185,-3.017688478,-0.628897553,1.201071613,0.045403884,1.202073719,0.52157483,-0.925097077,0.520428788,0.648922987,1.087243048,0.648317023,0.341621628,0
1.255380478,-0.345245102,-0.624382948,-0.596931647,-0.174383839,1.111427754,-0.174876857,0.299600265,-0.860214405,0.300024689,-0.421562408,0.363330502,-0.422927482,0.86976925,-0.613900837,0.866437807,-0.443638544,0
-0.416034873,-0.345245102,-0.624382948,-0.596931647,-0.16885758,-0.221277164,-0.168375367,-0.873303115,-0.306781006,-0.872405963,-2.047522995,-1.543542315,-2.047102192,0.133615039,1.087243048,0.130280159,-1.228898715,0
-0.289412498,-0.345245102,-0.624382948,-0.596931647,0.019035235,1.358224962,0.019084252,1.944042504,-0.407405261,1.943292302,-0.303419951,1.033312843,-0.302783051,-0.970616279,-0.613900837,-0.973956312,-0.443638544,0
-0.694604099,-0.345245102,-0.624382948,-0.596931647,1.984541448,0.420395574,1.9847013,-0.465164439,-1.665208438,-0.464502654,0.275277844,2.682500144,0.275690133,0.170422749,3.187126127,0.171177807,-0.443638544,1
1.407327328,-0.345245102,-0.624382948,-0.596931647,-0.080437431,-0.270636606,-0.080605256,-0.298738959,1.403831316,-0.299010455,1.156340231,0.260256295,1.156749291,0.980192382,0.236671105,0.975498199,1.126881799,0
-0.593306199,-0.345245102,-0.624382948,-0.596931647,-0.058332394,-0.714871579,-0.057850042,0.067793347,-1.11177504,0.066937084,0.896026344,0.002570779,0.894211461,2.783770201,-0.613900837,2.78862722,1.912141971,0
0.470321752,-0.345245102,-0.624382948,-0.596931647,-0.833850778,0.074879484,-0.833694478,0.057887068,-1.46395993,0.05761358,-0.071139867,0.157182089,-0.071393777,0.317653591,1.087243048,0.321135846,-0.443638544,0
-0.238763548,-0.345245102,1.601581215,1.366420098,0.477714754,-0.221277164,0.477439275,-1.301254349,-0.357093133,-1.301287155,0.201188507,-0.925097077,0.20004364,-1.338693385,-1.039186808,-1.342035136,1.126881799,0
0.039805677,-0.345245102,-0.624382948,-0.596931647,1.170339249,-0.616152696,1.169847927,0.624526202,-0.558341642,0.62401646,-0.239342687,1.084849946,-0.240485939,-1.485924227,0.661957076,-1.491993175,1.126881799,0
-0.466683823,-0.345245102,-0.624382948,-0.596931647,-0.896481717,0.469755016,-0.896542212,-0.324495284,-0.608653769,-0.324650092,-0.435579309,0.260256295,-0.436276863,-0.712962305,-0.188614866,-0.714937881,-1.228898715,0
-0.289412498,-0.345245102,-0.624382948,-0.596931647,-1.340424544,2.493492115,-1.340810674,-0.239301288,2.108201095,-0.238407678,-0.591767642,-1.698153625,-0.592019643,0.906576961,1.087243048,0.907335454,-1.228898715,0
-0.365385923,-0.345245102,-0.624382948,-0.596931647,0.286137767,-0.122558282,0.285645329,-0.156088548,-0.256468879,-0.156827016,-0.169258179,1.187924152,-0.169289239,-0.344885199,1.087243048,-0.346859057,1.126881799,0
0.850188878,-0.345245102,-0.624382948,-0.596931647,0.094560779,0.519114457,0.094934965,-1.548911312,-0.407405261,-1.548360016,-0.796013922,0.260256295,-0.796710155,-1.522731938,-1.039186808,-1.519258273,-0.443638544,0
-0.213439073,-0.345245102,-0.624382948,-0.596931647,0.328505754,-0.912309345,0.328988594,-0.231376265,-0.558341642,-0.23141505,-0.745953559,-0.048966324,-0.747762424,0.20723046,-1.039186808,0.212075454,0.341621628,0
-0.922524374,-0.345245102,-0.624382948,-0.596931647,1.533230275,0.61783334,1.532847767,-1.061522408,-0.055220371,-1.061206922,-1.106388172,-1.337393903,-1.108195716,1.311461777,-0.188614866,1.316311925,-1.228898715,0
1.331353903,-0.345245102,1.601581215,1.002836442,-0.202015135,0.173598367,-0.201966397,0.893976978,-0.457717388,0.894398081,0.069029149,0.878701533,0.070999622,-1.00742399,2.788386932,-1.00122141,-0.443638544,0
-1.504987299,-0.345245102,1.601581215,1.584570292,0.240085606,0.420395574,0.240134902,-0.171938594,-0.709278023,-0.170812272,-1.022286763,-0.358188943,-1.023649635,0.317653591,-0.188614866,0.321135846,-0.443638544,0
0.090454627,-0.345245102,1.601581215,1.293703367,0.192191359,0.568473899,0.192457311,-0.465164439,-0.155844625,-0.464502654,-0.023081919,0.208719192,-0.022446046,0.317653591,-0.188614866,0.321135846,-0.443638544,0
-0.340061448,-0.345245102,-0.624382948,-0.596931647,0.488767273,0.27231725,0.488275091,-2.024412683,1.101958553,-2.02385873,-0.219318542,-1.285856799,-0.21823697,1.164230935,-0.613900837,1.166353886,-0.443638544,0
0.470321752,-0.345245102,-0.624382948,-0.596931647,-0.445170543,1.407584403,-0.444688679,-0.16005106,-0.658965896,-0.159157892,-0.39152619,2.321740421,-0.391778926,1.164230935,-0.613900837,1.166353886,0.341621628,0
-1.099795699,-0.345245102,1.601581215,2.093587411,0.415083816,-1.208465993,0.414591541,1.55373513,1.101958553,1.554036002,-0.926170866,0.517941811,-0.925754173,0.575307566,-1.464472779,0.580154277,-0.443638544,0
0.748890978,-0.345245102,-0.624382948,-0.596931647,-0.728851852,-1.405903759,-0.728587062,0.878126932,0.598837282,0.878081949,0.135108828,1.084849946,0.133296734,0.428076723,1.93781499,0.430196238,2.697402143,0
-1.023822274,-0.345245102,-0.624382948,-0.596931647,-0.620168753,1.605022169,-0.6202289,0.147043575,-0.407405261,0.14618687,2.564037636,0.621016017,2.562884108,1.605923462,-1.039186808,1.602595455,-0.443638544,0
0.115779102,-0.345245102,1.601581215,0.493819322,-1.668315928,1.210146637,-1.668052321,-0.51073332,2.108201095,-0.511120175,1.39062273,-0.770485768,1.392588359,-0.197654357,-1.464472779,-0.196901017,0.341621628,0
0.115779102,-0.345245102,1.601581215,1.875437217,0.733764767,-1.948857615,0.734248118,-0.098632133,-1.313023549,-0.098555115,-0.988245716,0.157182089,-0.988051285,-0.124038936,-0.188614866,-0.128738272,0.341621628,0
-1.251742549,-0.345245102,1.601581215,1.293703367,1.070866582,-1.948857615,1.071242,1.222865426,-0.155844625,1.223051604,-0.387521361,-0.461263149,-0.387329132,0.354461302,1.512529019,0.348400944,-0.443638544,0
-0.922524374,-0.345245102,-0.624382948,-0.596931647,-1.005164816,0.815271106,-1.004900373,-0.175901105,0.397588773,-0.175474025,-0.751960803,-0.822022871,-0.752212217,-1.412308806,0.236671105,-1.410197881,1.126881799,0
-0.517332774,2.896492942,1.601581215,1.584570292,0.101929124,1.555662727,0.101436455,-0.6771588,0.4479009,-0.676612375,0.247244041,0.724090224,0.248991371,-0.087231225,2.363100961,-0.087840625,-1.228898715,0
-1.125120174,-0.345245102,-0.624382948,-0.596931647,0.811132397,1.605022169,0.811182412,1.492316202,-0.558341642,1.493433225,-1.975436072,-0.306651839,-1.975905492,1.237846356,-0.188614866,1.234516631,1.912141971,0
0.495646227,-0.345245102,-0.624382948,-0.596931647,-0.542801124,-0.122558282,-0.543294606,-0.16005106,-0.608653769,-0.159157892,0.970115681,0.981775739,0.969857955,0.317653591,0.236671105,0.321135846,-0.443638544,0
